"Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8"
1.06850272842049,1.23489498672073,-0.0959298430605004,0.496990202772889,0.109984907054225,0.357182509202269,-0.858821332359014,0.974303546094344
-1.12168331107323,-0.733851670121555,0.712938155379786,0.285056223941679,0.38950718697974,-0.406329339448931,-0.757034029859891,0.354214539610876
-0.396476710695027,1.59587593539726,-1.76067844423142,-0.0703946383311345,-0.906473851056227,-0.0400175190243339,1.15299028974402,1.06852794880163
-1.11578081276177,-1.27124099298015,0.663729228982337,-0.5791229868405,0.356059781119992,-0.412519823172082,0.0292473012528126,-0.130647861060008
2.35933420691821,-2.18481920507182,-2.96310657496148,4.03309896064007,-0.592684261329514,1.0783408986404,-0.549358223850143,-0.319351525998941
-1.43575129904337,0.835577115914274,0.220332152139408,-0.44784461601222,-0.443972441467461,-0.409993980878471,0.610664077323351,-0.0385762618036944
-0.930175625487054,-1.10793965190828,0.536578311787626,-0.144659961925609,1.25169146602851,0.431164640510446,-0.235745015821229,-0.0758499426006252
-2.14980639477672,0.855901879770541,-1.25464157819868,-0.638268578506718,1.2346660426193,3.16438449048463,0.834772754936656,-0.235251487498417
3.29792495715917,-0.242154631399803,-1.87086117787504,-3.03459505706329,1.10277936433498,-1.0895369716516,-1.35809197626466,-0.613250622041441
-1.8398502539653,3.20666064012698,-0.660732113076174,-0.377021088678828,0.510051396514788,-3.23522202204387,-0.190338328759323,0.857041406363358
-0.532553793119887,0.64760720132153,1.36683693760983,-0.287256103152966,-1.18484154327418,-0.0288168592673874,0.654558782638193,-0.688543760384067
0.447940688892584,1.92893020915046,-0.417449062248705,-0.0314109305414117,-0.979577643425599,1.0109449397089,1.48347691359293,0.25142921127013
0.703978063454384,2.84892092652908,-1.65720985547669,2.69415985354687,-0.420992439813965,-0.518856725397027,0.281027398187319,-0.125136696735885
3.7871065281889,-0.525323101738366,-3.61905096433226,-3.32144611006815,1.46914933408772,-1.68207768134353,-1.21349174733601,-3.07673076329068
1.00815136702951,1.27621088756709,-1.42589897708206,-0.472369059001168,0.0180053023469123,-0.739116761801659,-0.621954556040905,0.112111774692228
-2.41617363105324,0.342493522612515,-1.76715393783913,0.342982005078361,1.10144636313511,2.38748021000326,0.167423443503928,-0.384688452726561
2.21131106196188,-1.75473191177052,0.940169694790614,-0.12609275753678,0.0157735481292525,0.132000308104806,-0.607812824978541,-0.519616702565507
-1.18058684173842,1.12123693555316,0.467875476167213,-0.119293280290038,-0.168566015609008,0.00984564954639496,0.914567588707303,-0.288152556419328
-0.154120311924282,-1.39264765951275,0.318212292320247,-0.574848027719527,0.805324002343197,2.12777296972771,-1.23478754060173,-0.202433356969134
0.333247438858087,-0.877617587426507,0.246720304609284,0.136386053015946,-0.108559775423503,-0.027109264698891,-0.546891419983265,-0.0162729854540985
2.03675040295727,-1.21440866449541,0.368250200812899,0.143387742421189,0.202688951287564,-0.412136811249419,0.336439405546889,-0.191192072338745
-0.292404914122571,2.22863123610197,0.835177524589055,0.52683280687333,-0.138306133358766,0.131818429345986,0.0833480513329398,-0.968687155432926
1.12667783298081,2.0828125099575,-0.245853218297903,-0.573178124268171,-2.04485058970342,0.555455615938969,0.732141408813344,0.32981169551636
0.0598559711787974,0.766243412471782,0.961298361185704,-0.116019600045963,0.905567690082038,-0.0642941261524293,0.847686909811952,1.25253963213036
1.98753035207048,2.17408978234012,0.768475070369587,-0.617297834889331,0.942617692022886,-0.0808526520669839,0.283174450095264,0.160682029692259
0.447031102919439,1.44531561727706,0.225580512878583,-0.626831969100437,1.26487583549389,0.226675959906337,0.492921857404785,0.204733173560867
0.115506808436769,1.86508823568009,0.306791008367691,-0.47269957633503,-0.990696040523944,0.879795826354384,0.327428409119467,-0.366502616495751
-1.06700672181018,-1.16362532117714,-0.357282645720554,-0.0607913867008755,0.184029442684501,-1.01383670780885,0.239273274609289,-0.33479100154804
0.610604156132396,3.29815283729017,-0.376719831472874,-0.637733142382404,1.38429259124537,-0.757715877532075,0.293513945113112,0.456388544985048
-0.35493730338284,1.27552715702667,0.865233848964347,0.040362732190734,-1.01172326632217,-0.315681655939115,0.38012037371746,-0.550897360938137
0.598061975386445,1.58922844364749,0.572367919380229,0.826771348543324,0.25682773001903,0.282367806353178,-1.53415926618334,-0.213945098382095
1.8022335736666,-0.974579208222883,-1.08872755478399,-0.0148297733465135,0.0197803758601019,-0.66167461691922,0.320541978117098,0.35368578256993
-1.77356771921305,-0.604866817000091,0.113922414428784,-0.213372643772074,0.380205515547613,-0.267243585609069,0.41479068460426,-0.183264192926019
-1.72914040442261,1.02453735537755,0.842025236859125,-0.15173704182359,-0.0883565264679547,-1.50009310123469,1.01132333055722,-0.0689572744924192
0.380116310533828,1.79421221094422,0.313744579191992,0.568998553435212,1.01820089380721,-0.166507085492984,0.168153278646525,0.955214427775092
0.325297326383872,-0.753028302281265,-1.14361775817808,1.08080034009329,1.23265696136536,-0.824088235827341,-0.08186824138526,0.0052199705703322
-0.199867684485527,2.11832389674294,0.00735845963573581,0.0567628354372804,-0.228515868490533,0.524399186721973,1.50915746926531,0.0553762900868796
0.670143929757815,1.29347683619183,0.673682716320854,1.23399671259658,1.16999573884889,0.204788194267036,-0.167448832965698,0.601066772410487
0.0960566550683352,-1.19787065781885,1.25229527253238,0.719959344269663,0.356718421117314,0.589174454786947,-0.449091820611608,0.485744390513828
2.57544743223259,-0.0292358441709061,-0.864020529150687,2.29815816856185,1.02554306056178,-0.256330820855246,-1.40278640525278,-0.455800285787618
0.514985014177614,-0.281250376249791,-0.513646328989984,-1.27852670590025,-0.847507062702204,0.56589677004029,0.218063126316786,1.06013061508762
0.395739635946864,1.37596919612519,0.234108932043447,0.802033116445529,-1.16235836661717,0.54916294681335,0.861800064838555,-0.506068688063353
-0.486145647888837,1.90518470453533,0.84830030867087,-0.00348860549081348,0.4783998189016,-1.21589456592165,-0.293123186475388,0.320023560439031
3.59724533884098,1.98224819546185,0.158582281567159,-0.0263850973797078,-0.435925107496857,-0.228175093376096,0.391321776319632,-0.738588003770285
-0.668831114515381,1.79807684001771,-0.781480593164505,-0.666004359212856,-0.618028359455336,0.263634067509578,0.368360271366108,0.382891425483549
2.32728476287953,-1.68362998349604,-1.80477233431863,3.03372521137135,-1.94086195262254,0.779288027081511,-0.0964707122659785,1.41553026689926
-1.03924569564512,-0.116650347233348,-1.01306297515045,-0.039600220785533,-1.41399771181571,0.303969059700074,-0.037662974132885,0.0860412564562006
-1.11579225375973,-1.13391084157909,0.817243477666777,1.03968615095011,0.392332447351259,-0.435984700356856,0.0792869310449296,0.214046003287827
0.122647069842366,0.202132477016564,1.10063199169234,0.275684205353956,0.666871078058943,1.082624158668,0.327138933128676,0.382816211870633
-4.35655374255921,0.397693610323821,-2.93280104991168,-0.423705666217623,1.98294138083283,-0.138311135751642,0.480353122159361,1.13468395632826
-1.27677302841394,-0.741043283771641,-0.127400461642949,0.0547078440262902,-0.31735969897656,-1.65279876539045,0.377930228767593,0.0404170464052584
-1.55178367808405,-0.883460814642937,-0.585453658441165,0.28752449581841,0.0745806616727589,-0.167597934098469,-0.259047159881869,0.109991039682825
-1.21645041123992,0.0830354938378813,0.415172687954843,0.210302314126245,0.799800308364481,-0.412583868138766,0.164376396915898,0.2563336066197
